"V1","V2"
"HNF4A","MYT1"
"HNF4A","NCOA1"
"HNF4A","NFKBIA"
"HNF4A","NOTCH3"
"HNF4A","NR0B2"
"HNF4A","PROX1"
"HNF4A","UHRF1"
"HNF4A","DTL"
"HNF4A","RIF1"
"HNF4A","RBM15"
"HNF4A","ZFP36L2"
"HNF4A","SPHK1"
"HNF4A","ZACN"
"HNF4A","TOP2A"
"HNF4A","TNXB"
"HNF4A","SLC9A3R1"
"HNF4A","SCG3"
"HNF4A","RTBDN"
"HNF4A","RDH16"
"HNF4A","NEK2"
"HNF4A","MDM2"
"HNF4A","HIST1H3H"
"HNF4A","HBA2"
"HNF4A","GNL3"
"HNF4A","GNAZ"
"HNF4A","GMPS"
"HNF4A","FOXQ1"
"HNF4A","FANCC"
"HNF4A","FAM72D"
"HNF4A","DNER"
"HNF4A","CSAG1"
"HNF4A","CDC42BPA"
"HNF4A","CD151"
"HNF4A","ARID1A"
"HNF4A","APC2"
"HNF4A","CES1"
"HNF4A","NMU"
"HNF4A","AKAP14"
"HNF4A","ACE"
"HNF4A","DES"
"HNF4A","AGT"
"HNF4A","ERBB3"
"HNF4A","FGFR2"
"HNF4A","MTF2"
"HNF4A","FZD2"
"HNF4A","MYEOV"
"HNF4A","CTAG2"
"HNF4A","APOB"
"HNF4A","IL7"
"HNF4A","KRT1"
"HNF4A","KRT13"
"HNF4A","KRT15"
"HNF4A","LGALS2"
"HNF4A","MAGEA2"
"HNF4A","MAGEA3"
"HNF4A","MAGEA6"
"HNF4A","MAGEB2"
"HNF4A","MST1"
"HNF4A","OPA1"
"HNF4A","G0S2"
"HNF4A","PCK1"
"HNF4A","SERPINA1"
"HNF4A","FXYD1"
"HNF4A","LIME1"
"HNF4A","TEX15"
"HNF4A","PSME1"
"HNF4A","PSME2"
"HNF4A","PERP"
"HNF4A","SFRP4"
"HNF4A","SRC"
"HNF4A","BUB1"
"HNF4A","VTN"
"HNF4A","FAT4"
"HNF4A","DSCR8"
"HNF4A","TNFSF11"
"HNF4A","B3GALT1"
"HNF4A","DLK1"
"HNF4A","ITGB1BP1"
"HNF4A","RECQL5"
"HNF4A","ZDHHC9"
"HNF4A","SEMA3B"
"HNF4A","NUDCD1"
"HNF4A","TPP1"
"HNF4A","MDK"
"HNF4A","HILS1"
"HNF4A","CYP1A1"
"HNF4A","CDKN1A"
"HNF4A","ASPA"
"HNF4A","ERBB2"
"HNF4A","ZNF219"
"HNF4A","SGK2"
"HNF4A","BCL9L"
"HNF4A","NRAS"
"HNF4A","HOXA3"
"HNF4A","SLC2A1"
"HNF4A","ETV2"
"HNF4A","TAT"
"HNF4A","AGXT"
"HNF4A","HBA1"
"HNF4A","PLG"
"HNF4A","C1GALT1"
"HNF4A","UGDH"
"HNF4A","FZD5"
"HNF4A","STK11"
"HNF4A","SHBG"
"HNF4A","ZNF358"
"HNF4A","WNT9B"
"HNF4A","TFR2"
"HNF4A","SPDYC"
"HNF4A","SOD1"
"HNF4A","SLC6A10P"
"HNF4A","RPS6KB2"
"HNF4A","PTK2B"
"HNF4A","PLIN4"
"HNF4A","PLIN1"
"HNF4A","PCSK4"
"HNF4A","PCM1"
"HNF4A","NXPH1"
"HNF4A","NR2E1"
"HNF4A","NOXO1"
"HNF4A","NOS1AP"
"HNF4A","KLHDC7B"
"HNF4A","HTR1D"
"HNF4A","HSD17B13"
"HNF4A","HES3"
"HNF4A","GYS2"
"HNF4A","GPD1"
"HNF4A","FAM98B"
"HNF4A","ENPP3"
"HNF4A","DTX3"
"HNF4A","DTX2"
"HNF4A","DPP6"
"HNF4A","CYP4F12"
"HNF4A","CYP4A11"
"HNF4A","CSNK1A1"
"HNF4A","CPA2"
"HNF4A","COL11A2"
"HNF4A","CLEC18C"
"HNF4A","CLDN19"
"HNF4A","CCDC151"
"HNF4A","CA9"
"HNF4A","ADH4"
"HNF4A","ADAM17"
"HSF1","MYC"
"HSF1","BRCA1"
"HSF1","STAT1"
"HSF1","CLEC5A"
"HSF1","MAPK3"
"HSF1","CREBBP"
"HSF1","SPEN"
"HSF1","SPIB"
"HSF1","HSP90AA1"
"HSF1","PRKDC"
"HSF1","NEK2"
"HSF1","KCNC1"
"HSF1","HES7"
"HSF1","BMPR1B"
"HSF1","DES"
"HSF1","VIT"
"HSF1","PSME1"
"HSF1","CENPA"
"HSF1","STIP1"
"HSF1","TRDN"
"HSF1","SMYD1"
"HSF1","RASGRP2"
"HSF1","NEIL3"
"HSF1","MED10"
"HSF1","GABBR2"
"HSF1","FHL1"
"JUN","MYC"
"JUN","SP1"
"JUN","SPI1"
"JUN","BRCA1"
"JUN","STAT1"
"JUN","STAT3"
"JUN","BHLHE40"
"JUN","TP53"
"JUN","SMAD4"
"JUN","PAX6"
"JUN","NFKB2"
"JUN","LEF1"
"JUN","HIF1A"
"JUN","TP63"
"JUN","TCF7L2"
"JUN","TCF7L1"
"JUN","TCF7"
"JUN","SOX9"
"JUN","SOS2"
"JUN","SMAD2"
"JUN","RARB"
"JUN","RBPJ"
"JUN","RARG"
"JUN","RARA"
"JUN","PIAS1"
"JUN","PGR"
"JUN","MAPK3"
"JUN","MAPK1"
"JUN","HOXA5"
"JUN","FOXC1"
"JUN","FOSB"
"JUN","ESR2"
"JUN","CREBBP"
"JUN","BCL6"
"JUN","ABL1"
"JUN","ARID1B"
"JUN","COPS5"
"JUN","ELF3"
"JUN","GATA4"
"JUN","KLF10"
"JUN","KLF5"
"JUN","MED15"
"JUN","MEN1"
"JUN","NCOA1"
"JUN","NCOA3"
"JUN","NOTCH3"
"JUN","NR0B2"
"JUN","NR5A1"
"JUN","RB1"
"JUN","SALL1"
"JUN","SKI"
"JUN","SNAI2"
"JUN","SPIB"
"JUN","TBX2"
"JUN","BCL2L11"
"JUN","BEND6"
"JUN","MET"
"JUN","NUSAP1"
"JUN","PRKDC"
"JUN","RRM2"
"JUN","LHX2"
"JUN","CCND1"
"JUN","YAP1"
"JUN","WNT5A"
"JUN","WNT1"
"JUN","VGF"
"JUN","TOP2A"
"JUN","TNXB"
"JUN","TIMP1"
"JUN","SLC6A4"
"JUN","SDCBP"
"JUN","RTBDN"
"JUN","OXTR"
"JUN","NOL3"
"JUN","MDM2"
"JUN","KRT19"
"JUN","IL1A"
"JUN","HIST1H3H"
"JUN","CSAG1"
"JUN","CDK4"
"JUN","BRAF"
"JUN","ARID1A"
"JUN","APP"
"JUN","ANXA3"
"JUN","AIF1L"
"JUN","CCNA2"
"JUN","PRG4"
"JUN","POSTN"
"JUN","ESM1"
"JUN","CHGA"
"JUN","COL4A2"
"JUN","CSPG4"
"JUN","ACE"
"JUN","ERBB3"
"JUN","FGL1"
"JUN","MTF2"
"JUN","ZHX2"
"JUN","PRAME"
"JUN","ANXA1"
"JUN","HPD"
"JUN","IL7"
"JUN","ITGA7"
"JUN","ITGAX"
"JUN","ITIH2"
"JUN","KRT4"
"JUN","G0S2"
"JUN","PCMT1"
"JUN","VIT"
"JUN","SERPINA1"
"JUN","NLE1"
"JUN","FBXW7"
"JUN","TEX15"
"JUN","CCL7"
"JUN","SFRP1"
"JUN","SFRP4"
"JUN","PORCN"
"JUN","TFF1"
"JUN","TGFBR2"
"JUN","TSPAN8"
"JUN","TNNC1"
"JUN","TNNI3"
"JUN","ZNF217"
"JUN","TFPI2"
"JUN","TMEM156"
"JUN","AOC3"
"JUN","ITGB1BP1"
"JUN","RECQL5"
"JUN","TBX4"
"JUN","CD44"
"JUN","FGFBP1"
"JUN","ZDHHC9"
"JUN","SHC1"
"JUN","DVL2"
"JUN","KLF15"
"JUN","TEX19"
"JUN","WNT11"
"JUN","WNT10A"
"JUN","SIDT2"
"JUN","NOS3"
"JUN","MSI2"
"JUN","IGF1"
"JUN","GADD45B"
"JUN","GADD45A"
"JUN","CGA"
"JUN","CDKN1A"
"JUN","PTGES3"
"JUN","HSPB6"
"JUN","PDGFRB"
"JUN","KATNB1"
"JUN","ADH1B"
"JUN","MMP1"
"JUN","MARCH4"
"JUN","S100A2"
"JUN","SHC3"
"JUN","NTS"
"JUN","MMP9"
"JUN","EXD1"
"JUN","EIF4E"
"JUN","COL7A1"
"JUN","BCL9"
"JUN","ALDH3A1"
"JUN","ZNF219"
"JUN","WNT2B"
"JUN","WNT10B"
"JUN","TGFB1"
"JUN","SMO"
"JUN","SLC4A4"
"JUN","SLC47A1"
"JUN","SLC24A2"
"JUN","SGK2"
"JUN","S100A4"
"JUN","RTN4RL1"
"JUN","RBP4"
"JUN","RAB3D"
"JUN","PTH1R"
"JUN","POU4F3"
"JUN","PENK"
"JUN","NQO1"
"JUN","MMP13"
"JUN","LRRN4CL"
"JUN","KY"
"JUN","KIF14"
"JUN","KCNH3"
"JUN","HIST1H3G"
"JUN","GJA1"
"JUN","FGF16"
"JUN","CSNK1E"
"JUN","CHRNA9"
"JUN","CCL5"
"JUN","CA4"
"JUN","C6orf15"
"JUN","BCL9L"
"JUN","ADRA1A"
"JUN","HRAS"
"JUN","KRAS"
"JUN","NRAS"
"JUN","P2RX6"
"JUN","UBXN11"
"JUN","ETV2"
"JUN","DQX1"
"JUN","SPDEF"
"JUN","SOD1"
"JUN","NOS1AP"
"JUN","DHX32"
"JUN","TNC"
"JUN","TUBA4B"
"JUN","TNFRSF8"
"JUN","TMEM151A"
"JUN","SPP1"
"JUN","SPAG5"
"JUN","SLC26A4"
"JUN","SFTPA1"
"JUN","SEC62"
"JUN","SCYL2"
"JUN","RAB5A"
"JUN","PI16"
"JUN","PDIA2"
"JUN","NAT1"
"JUN","MMP12"
"JUN","MIB2"
"JUN","LBP"
"JUN","KIF18A"
"JUN","IL31RA"
"JUN","HCST"
"JUN","GJB2"
"JUN","FGF22"
"JUN","EPHA2"
"JUN","DBH"
"JUN","CXCL1"
"JUN","CST4"
"JUN","CST1"
"JUN","CNTN1"
"JUN","CA6"
"JUN","C10orf90"
"JUN","AP2B1"
"JUN","ANLN"
"JUN","AGTR2"
"JUN","ADK"
"JUN","ADH7"
"JUN","ITCH"
"MEF2C","POU5F1"
"MEF2C","SP1"
"MEF2C","SPI1"
"MEF2C","NANOG"
"MEF2C","BHLHE40"
"MEF2C","PAX6"
"MEF2C","SMAD2"
"MEF2C","PBX1"
"MEF2C","NKX2-2"
"MEF2C","FOXD3"
"MEF2C","ASCL1"
"MEF2C","GATA4"
"MEF2C","HDAC5"
"MEF2C","HDAC9"
"MEF2C","SPIB"
"MEF2C","YAP1"
"MEF2C","WWOX"
"MEF2C","NOTCH1"
"MEF2C","KRT19"
"MEF2C","CD74"
"MEF2C","CA2"
"MEF2C","APP"
"MEF2C","ANXA3"
"MEF2C","CEACAM5"
"MEF2C","SEMA3C"
"MEF2C","FCER2"
"MEF2C","ABCD2"
"MEF2C","ITGAX"
"MEF2C","KRT4"
"MEF2C","KRT6B"
"MEF2C","KRT13"
"MEF2C","KRT15"
"MEF2C","IGFL3"
"MEF2C","MMP10"
"MEF2C","NKG7"
"MEF2C","PGK1"
"MEF2C","FBXW7"
"MEF2C","PERP"
"MEF2C","CALML3"
"MEF2C","GPR55"
"MEF2C","RECQL5"
"MEF2C","NAPSA"
"MEF2C","CD44"
"MEF2C","AGR2"
"MEF2C","HCST"
"MEF2C","ALOX15B"
"MEF2C","CCNB1"
"MYC","ZBTB7A"
"MYC","RXRA"
"MYC","SP1"
"MYC","SPI1"
"MYC","BRCA1"
"MYC","STAT1"
"MYC","STAT3"
"MYC","BHLHE40"
"MYC","SMC3"
"MYC","TP53"
"MYC","SMAD4"
"MYC","LEF1"
"MYC","HIF1A"
"MYC","E2F2"
"MYC","CEBPA"
"MYC","XBP1"
"MYC","WT1"
"MYC","TCF7L2"
"MYC","TCF7L1"
"MYC","TCF7"
"MYC","SOS2"
"MYC","SOS1"
"MYC","SMAD2"
"MYC","RARB"
"MYC","RBPJ"
"MYC","RARG"
"MYC","RARA"
"MYC","PIAS1"
"MYC","PGR"
"MYC","NKX6-1"
"MYC","MYBL2"
"MYC","MAPK3"
"MYC","MAPK1"
"MYC","MAFA"
"MYC","HOXD3"
"MYC","HOXA5"
"MYC","FOXO3"
"MYC","FOXD3"
"MYC","ESR2"
"MYC","CREBBP"
"MYC","BRCA2"
"MYC","BBC3"
"MYC","ABL1"
"MYC","APC"
"MYC","BHLHE41"
"MYC","DLX1"
"MYC","ELF3"
"MYC","ESRRG"
"MYC","FOXM1"
"MYC","FOXP1"
"MYC","HES1"
"MYC","HES6"
"MYC","HIF3A"
"MYC","INSM1"
"MYC","KHDRBS1"
"MYC","KLF10"
"MYC","KLF4"
"MYC","LDB1"
"MYC","LDB2"
"MYC","MEN1"
"MYC","NCOA3"
"MYC","NFKBIA"
"MYC","NOTCH4"
"MYC","NR0B2"
"MYC","RB1"
"MYC","RFX3"
"MYC","SALL1"
"MYC","SNAI1"
"MYC","SNAI2"
"MYC","SNAPC3"
"MYC","SPIB"
"MYC","TBX2"
"MYC","TBX3"
"MYC","BCL2L11"
"MYC","DCK"
"MYC","BEND6"
"MYC","UHRF1"
"MYC","HSP90AA1"
"MYC","MET"
"MYC","PRKDC"
"MYC","HES4"
"MYC","RFC4"
"MYC","RPS6KB1"
"MYC","RRM2"
"MYC","SET"
"MYC","RBM15"
"MYC","BMP7"
"MYC","SLC16A1"
"MYC","ZFP36L2"
"MYC","TYMS"
"MYC","NAA50"
"MYC","SPHK1"
"MYC","SLC16A6"
"MYC","CCNE2"
"MYC","ACVR2B"
"MYC","KDM6A"
"MYC","IGF1R"
"MYC","CCND1"
"MYC","VGF"
"MYC","TRAF7"
"MYC","TNXB"
"MYC","TMEM132E"
"MYC","TGFB2"
"MYC","SMC1A"
"MYC","SLC25A32"
"MYC","SDC1"
"MYC","RTBDN"
"MYC","PBK"
"MYC","OXCT1"
"MYC","NOTCH1"
"MYC","NOL3"
"MYC","METTL3"
"MYC","MDM2"
"MYC","KIF11"
"MYC","KCNJ16"
"MYC","IGF2BP3"
"MYC","IGF2BP1"
"MYC","HOXC12"
"MYC","HIST2H3C"
"MYC","HES7"
"MYC","HBA2"
"MYC","GSK3B"
"MYC","GNL3"
"MYC","FZD9"
"MYC","FAM72D"
"MYC","FAM129B"
"MYC","DLL4"
"MYC","CSAG1"
"MYC","CENPF"
"MYC","CDK6"
"MYC","CDK4"
"MYC","ARID1A"
"MYC","APP"
"MYC","AIF1L"
"MYC","APC2"
"MYC","CEACAM5"
"MYC","SIX2"
"MYC","UBE2C"
"MYC","COL4A2"
"MYC","COL9A3"
"MYC","ACE"
"MYC","AKR1C1"
"MYC","DES"
"MYC","AGT"
"MYC","ERBB3"
"MYC","HEPACAM"
"MYC","FGL1"
"MYC","MTF2"
"MYC","ZHX2"
"MYC","PRAME"
"MYC","FGF21"
"MYC","MYEOV"
"MYC","CXCL2"
"MYC","CTAG2"
"MYC","HPD"
"MYC","IGSF1"
"MYC","ITIH2"
"MYC","KRT1"
"MYC","MAGEA2"
"MYC","MAGEA3"
"MYC","MST1"
"MYC","MYO7A"
"MYC","PCMT1"
"MYC","MAGEC2"
"MYC","PGC"
"MYC","PGK1"
"MYC","SERPINA1"
"MYC","FXYD1"
"MYC","NLE1"
"MYC","FBXW7"
"MYC","TEX15"
"MYC","BAX"
"MYC","RDH5"
"MYC","BCL2"
"MYC","SFRP1"
"MYC","SLC6A9"
"MYC","SRC"
"MYC","TNNI3"
"MYC","ZNF217"
"MYC","AOC3"
"MYC","ALDH4A1"
"MYC","ITGB1BP1"
"MYC","CD19"
"MYC","RECQL5"
"MYC","NAPSA"
"MYC","TBX4"
"MYC","CD44"
"MYC","RASSF2"
"MYC","ZIC3"
"MYC","ZDHHC9"
"MYC","TMEM91"
"MYC","DVL2"
"MYC","MAP2K1"
"MYC","RPS6KA5"
"MYC","KLF15"
"MYC","TEX19"
"MYC","SEMA3B"
"MYC","WNT10A"
"MYC","GADD45B"
"MYC","DEF6"
"MYC","BDNF"
"MYC","HSPA4"
"MYC","PTGES3"
"MYC","PDGFRB"
"MYC","KATNB1"
"MYC","AP3M2"
"MYC","STIP1"
"MYC","MTOR"
"MYC","MMP1"
"MYC","YBX1"
"MYC","S100A2"
"MYC","MMP9"
"MYC","EIF4E"
"MYC","WNT2B"
"MYC","WNT10B"
"MYC","TGFB1"
"MYC","SLC35C2"
"MYC","S100P"
"MYC","RTN4RL1"
"MYC","RBP4"
"MYC","PTH1R"
"MYC","CA4"
"MYC","C1orf226"
"MYC","BCL9L"
"MYC","HRAS"
"MYC","NRAS"
"MYC","EPB42"
"MYC","HOXA3"
"MYC","SLC2A1"
"MYC","UBXN11"
"MYC","PTEN"
"MYC","SCRIB"
"MYC","DQX1"
"MYC","DPAGT1"
"MYC","FRAT2"
"MYC","SLC35C1"
"MYC","C1GALT1"
"MYC","UGDH"
"MYC","TFR2"
"MYC","SOD1"
"MYC","PTK2B"
"MYC","PCM1"
"MYC","NXPH1"
"MYC","HES3"
"MYC","CCDC151"
"MYC","TUBA4B"
"MYC","TNFRSF8"
"MYC","SPAG5"
"MYC","SLC26A4"
"MYC","SFTPA1"
"MYC","SEC62"
"MYC","ANLN"
"MYC","ADK"
"MYC","ITCH"
"MYC","CCNB1"
"MYC","SLC22A12"
"MYC","CYP24A1"
"MYC","EPN1"
"MYC","TUBB2B"
"MYC","PDCD1"
"MYC","RBM3"
"MYC","SETD6"
"MYC","FRMD1"
"MYC","WISP1"
"MYC","ZIC5"
"MYC","SLC2A4"
"MYC","PYCR1"
"MYC","PSEN2"
"MYC","MFNG"
"MYC","LSM1"
"MYC","FZD7"
"MYC","FGF9"
"MYC","FGF8"
"MYC","DERL1"
"MYC","DDX3X"
"MYC","BMP4"
"MYC","ATG5"
"MYC","YTHDF2"
"MYC","WNT3"
"MYC","WDR77"
"MYC","VHL"
"MYC","UCHL5"
"MYC","TRIM8"
"MYC","THBS4"
"MYC","TGFB3"
"MYC","TCEAL2"
"MYC","SYK"
"MYC","STAG3"
"MYC","SPC24"
"MYC","SPATA20"
"MYC","SOX11"
"MYC","SLIT1"
"MYC","SLC35A5"
"MYC","SLC20A2"
"MYC","RTF1"
"MYC","RSPO2"
"MYC","ROBO1"
"MYC","RIPPLY2"
"MYC","RHBDD1"
"MYC","RAC2"
"MYC","PTK6"
"MYC","PSENEN"
"MYC","PRDM16"
"MYC","POLD1"
"MYC","PLK1"
"MYC","PGBD5"
"MYC","PDK4"
"MYC","PDE3B"
"MYC","PDCD10"
"MYC","PCP2"
"MYC","PCOLCE2"
"MYC","PCGF2"
"MYC","PARP3"
"MYC","NCBP1"
"MYC","MT3"
"MYC","LRRC14B"
"MYC","LFNG"
"MYC","KIFC1"
"MYC","KCNJ3"
"MYC","IRS4"
"MYC","IL23A"
"MYC","HTR1B"
"MYC","HELT"
"MYC","HBG1"
"MYC","GSX2"
"MYC","GMDS"
"MYC","GLP2R"
"MYC","GDF9"
"MYC","GABRA1"
"MYC","FGF6"
"MYC","FBF1"
"MYC","FANCD2"
"MYC","ENG"
"MYC","DVL1"
"MYC","DGAT2"
"MYC","CUX2"
"MYC","CUL4A"
"MYC","CST5"
"MYC","CPLX2"
"MYC","CDK9"
"MYC","CDC25C"
"MYC","C7orf57"
"MYC","ATP1A2"
"MYC","ASCL2"
"MYC","ARRB1"
"MYC","APH1A"
"MYC","ALAD"
"MYC","ACTL8"
"MYC","ACP5"
"MYC","RAF1"
"MYC","TUBA3C"
"ZBTB7A","SP1"
"ZBTB7A","BHLHE40"
"ZBTB7A","MAPK1"
"ZBTB7A","BCL6"
"ZBTB7A","BBC3"
"ZBTB7A","KAT2B"
"ZBTB7A","MED15"
"ZBTB7A","NR5A1"
"ZBTB7A","HES4"
"ZBTB7A","RRM2"
"ZBTB7A","SLC13A5"
"ZBTB7A","IGF2BP1"
"ZBTB7A","FIBCD1"
"ZBTB7A","AIF1L"
"ZBTB7A","COL9A3"
"ZBTB7A","AKR1C1"
"ZBTB7A","HEPACAM"
"ZBTB7A","PRAME"
"ZBTB7A","MYEOV"
"ZBTB7A","IGSF1"
"ZBTB7A","MST1"
"ZBTB7A","TNNI3"
"ZBTB7A","DSCR8"
"ZBTB7A","DLK1"
"ZBTB7A","KREMEN2"
"ZBTB7A","MDK"
"ZBTB7A","TGFB1"
"ZBTB7A","P2RX6"
"ZBTB7A","TFR2"
"ZBTB7A","RASGRP2"
"ZBTB7A","DVL1"
"ZBTB7A","NRARP"
"ZBTB7A","KISS1R"
"POU5F1","PRDM1"
"POU5F1","SP1"
"POU5F1","NANOG"
"POU5F1","PAX6"
"POU5F1","LEF1"
"POU5F1","TCF7"
"POU5F1","SMAD2"
"POU5F1","RARG"
"POU5F1","RARA"
"POU5F1","NKX6-1"
"POU5F1","FOXD3"
"POU5F1","CREBBP"
"POU5F1","BHLHE41"
"POU5F1","HMGB2"
"POU5F1","HNF1B"
"POU5F1","LDB2"
"POU5F1","SOX2"
"POU5F1","TNFAIP8"
"POU5F1","MDM2"
"POU5F1","LPL"
"POU5F1","HOXC12"
"POU5F1","HMGB1"
"POU5F1","DLL4"
"POU5F1","CBFA2T2"
"POU5F1","POSTN"
"POU5F1","FGFR2"
"POU5F1","IL7"
"POU5F1","ITGA7"
"POU5F1","CD82"
"POU5F1","PRRX1"
"POU5F1","NLE1"
"POU5F1","LGR4"
"POU5F1","RDH5"
"POU5F1","SORBS2"
"POU5F1","ZIC3"
"POU5F1","GADD45G"
"POU5F1","GADD45A"
"POU5F1","DLX3"
"POU5F1","BCL9"
"POU5F1","WNT2B"
"POU5F1","TMEM100"
"POU5F1","SLC24A2"
"POU5F1","BCL9L"
"POU5F1","TNFRSF8"
"POU5F1","IL23A"
"POU5F1","SFRP2"
"POU5F1","KLHL1"
"POU5F1","IFNG"
"POU5F1","FGF20"
"POU5F1","FGF1"
"POU5F1","DLX6"
"POU5F1","DLL1"
"POU5F1","CSF3"
"POU5F1","BMP2"
"POU5F1","ARPP21"
"POU5F1","ANO7"
"RXRA","SP1"
"RXRA","BRCA1"
"RXRA","SMAD4"
"RXRA","TP63"
"RXRA","SMAD2"
"RXRA","RARB"
"RXRA","RARG"
"RXRA","RARA"
"RXRA","MAPK1"
"RXRA","FOXO1"
"RXRA","CTNNB1"
"RXRA","KLF10"
"RXRA","NCOA1"
"RXRA","NCOA3"
"RXRA","NFKBIA"
"RXRA","NOTCH3"
"RXRA","NR0B2"
"RXRA","NR1H4"
"RXRA","NR4A2"
"RXRA","RIF1"
"RXRA","RRM2"
"RXRA","SPHK1"
"RXRA","RTBDN"
"RXRA","NEK2"
"RXRA","MDM2"
"RXRA","LPL"
"RXRA","KRT19"
"RXRA","IL1A"
"RXRA","HBA2"
"RXRA","GMPS"
"RXRA","CSAG1"
"RXRA","CD74"
"RXRA","APP"
"RXRA","CEACAM5"
"RXRA","MUCL1"
"RXRA","A2ML1"
"RXRA","ACE"
"RXRA","AGT"
"RXRA","FCER2"
"RXRA","CASP14"
"RXRA","FZD2"
"RXRA","MYEOV"
"RXRA","CTAG2"
"RXRA","APOB"
"RXRA","ITGAX"
"RXRA","KRT1"
"RXRA","KRT13"
"RXRA","KRT15"
"RXRA","MAGEA2"
"RXRA","MAGEA3"
"RXRA","MAGEA6"
"RXRA","MAGEB2"
"RXRA","PCK1"
"RXRA","PGK1"
"RXRA","SERPINA1"
"RXRA","FXYD1"
"RXRA","NLE1"
"RXRA","FBXW7"
"RXRA","TEX15"
"RXRA","BCCIP"
"RXRA","PSME1"
"RXRA","PERP"
"RXRA","SFRP1"
"RXRA","DLK2"
"RXRA","SRC"
"RXRA","BUB1"
"RXRA","VTN"
"RXRA","CALML3"
"RXRA","DSCR8"
"RXRA","ITGB1BP1"
"RXRA","GPR55"
"RXRA","CD19"
"RXRA","RECQL5"
"RXRA","SEMA3B"
"RXRA","GADD45G"
"RXRA","GADD45A"
"RXRA","CYP1A1"
"RXRA","ASPA"
"RXRA","ERBB2"
"RXRA","HSPA4"
"RXRA","KIF1A"
"RXRA","MMP1"
"RXRA","ZNF219"
"RXRA","SGK2"
"RXRA","ADIPOQ"
"RXRA","HBA1"
"RXRA","STK11"
"RXRA","PLIN1"
"RXRA","CYP4A11"
"RXRA","ADAM17"
"RXRA","HCST"
"RXRA","CEACAM6"
"RXRA","SORBS1"
"RXRA","PDPK1"
"RXRA","FABP4"
"RXRA","CD36"
"RXRA","AQP7P1"
"RXRA","AQP7"
"RXRA","ACADL"
"PRDM1","SPI1"
"PRDM1","STAT1"
"PRDM1","STAT3"
"PRDM1","E2F2"
"PRDM1","FOXO3"
"PRDM1","FOXO1"
"PRDM1","FOXC1"
"PRDM1","BCL6"
"PRDM1","CD19"
"SP1","SPI1"
"SP1","BRCA1"
"SP1","BHLHE40"
"SP1","SMC3"
"SP1","TP53"
"SP1","SMAD4"
"SP1","PAX6"
"SP1","NFKB2"
"SP1","LEF1"
"SP1","HIF1A"
"SP1","E2F2"
"SP1","CEBPA"
"SP1","WT1"
"SP1","SOS1"
"SP1","SMAD2"
"SP1","RBPJ"
"SP1","RARG"
"SP1","RARA"
"SP1","PGR"
"SP1","ONECUT1"
"SP1","MYBL2"
"SP1","MAPK3"
"SP1","MAPK1"
"SP1","FOXC1"
"SP1","ESR2"
"SP1","E2F3"
"SP1","CTNNB1"
"SP1","BRCA2"
"SP1","BCL6"
"SP1","ABL1"
"SP1","ASCL1"
"SP1","CITED1"
"SP1","CTR9"
"SP1","ELF3"
"SP1","EZH2"
"SP1","HES1"
"SP1","HEYL"
"SP1","HIF3A"
"SP1","HMGB2"
"SP1","INSM1"
"SP1","KLF10"
"SP1","KLF4"
"SP1","KLF5"
"SP1","LDB1"
"SP1","MAML1"
"SP1","MED30"
"SP1","NCOA3"
"SP1","NFKBIA"
"SP1","NOTCH3"
"SP1","NR0B2"
"SP1","NR5A1"
"SP1","RB1"
"SP1","SALL1"
"SP1","SKI"
"SP1","SPIB"
"SP1","MET"
"SP1","RIF1"
"SP1","PRKDC"
"SP1","SET"
"SP1","RBM15"
"SP1","BMPR1A"
"SP1","SPHK1"
"SP1","SLC16A6"
"SP1","IGF1R"
"SP1","CCND1"
"SP1","YAP1"
"SP1","WWOX"
"SP1","WNT5A"
"SP1","VPS35"
"SP1","VGF"
"SP1","TRAF7"
"SP1","TOP2A"
"SP1","TIMP1"
"SP1","SLC9A3R1"
"SP1","SDCBP"
"SP1","SDC1"
"SP1","RTBDN"
"SP1","RASSF7"
"SP1","OXTR"
"SP1","NOL3"
"SP1","NFKBIZ"
"SP1","MMP14"
"SP1","LRTOMT"
"SP1","KRT19"
"SP1","IL1A"
"SP1","IGF2BP3"
"SP1","IGF2BP1"
"SP1","HMGB1"
"SP1","HIST2H3C"
"SP1","HIST1H2BO"
"SP1","HIST1H2AM"
"SP1","HES7"
"SP1","GNAZ"
"SP1","GMPS"
"SP1","FZD9"
"SP1","FZD10"
"SP1","FAM72D"
"SP1","EXO1"
"SP1","EPO"
"SP1","EGFR"
"SP1","E2F8"
"SP1","DOCK4"
"SP1","CSAG1"
"SP1","CHAC1"
"SP1","CDK4"
"SP1","CD74"
"SP1","CBFA2T2"
"SP1","CAV1"
"SP1","CA2"
"SP1","ARID1A"
"SP1","APP"
"SP1","AASDHPPT"
"SP1","CCNA1"
"SP1","APC2"
"SP1","CEACAM5"
"SP1","POSTN"
"SP1","NMU"
"SP1","UBE2C"
"SP1","TNFRSF13C"
"SP1","SERPINA3"
"SP1","COL4A2"
"SP1","AKAP14"
"SP1","DMBT1"
"SP1","AGT"
"SP1","ERBB3"
"SP1","ALB"
"SP1","FCER2"
"SP1","FGL1"
"SP1","MTF2"
"SP1","PRAME"
"SP1","CASP14"
"SP1","FZD2"
"SP1","FGF21"
"SP1","MYEOV"
"SP1","GJB5"
"SP1","CTAG2"
"SP1","HLA-DQA1"
"SP1","HLA-DRB1"
"SP1","APOB"
